2.600000 0.700000 0.080176
2.600000 0.800000 0.084867
2.600000 0.900000 0.087245
2.600000 1.000000 0.087245
2.600000 1.100000 0.084867
2.600000 1.200000 0.080176
2.600000 1.300000 0.073299
2.600000 1.400000 0.064422
2.600000 1.500000 0.053786
2.600000 1.600000 0.041681
2.600000 1.700000 0.028437
2.600000 1.800000 0.014416
2.600000 1.900000 0.000000
2.700000 0.000000 0.000000
2.700000 0.100000 0.009397
2.700000 0.200000 0.018537
2.700000 0.300000 0.027170
2.700000 0.400000 0.035061
2.700000 0.500000 0.041995
2.700000 0.600000 0.047782
2.700000 0.700000 0.052266
2.700000 0.800000 0.055324
2.700000 0.900000 0.056874
2.700000 1.000000 0.056874
2.700000 1.100000 0.055324
2.700000 1.200000 0.052266
2.700000 1.300000 0.047782
2.700000 1.400000 0.041995
2.700000 1.500000 0.035061
2.700000 1.600000 0.027170
2.700000 1.700000 0.018537
2.700000 1.800000 0.009397
2.700000 1.900000 0.000000
2.800000 0.000000 0.000000
2.800000 0.100000 0.004635
2.800000 0.200000 0.009143
2.800000 0.300000 0.013402
2.800000 0.400000 0.017294
2.800000 0.500000 0.020714
2.800000 0.600000 0.023569
2.800000 0.700000 0.025781
2.800000 0.800000 0.027290
2.800000 0.900000 0.028054
2.800000 1.000000 0.028054
2.800000 1.100000 0.027290
2.800000 1.200000 0.025781
2.800000 1.300000 0.023569
2.800000 1.400000 0.020714
2.800000 1.500000 0.017294
2.800000 1.600000 0.013402
2.800000 1.700000 0.009143
2.800000 1.800000 0.004635
2.800000 1.900000 0.000000
2.900000 0.000000 0.000000
2.900000 0.100000 0.000000
2.900000 0.200000 0.000000
2.900000 0.300000 0.000000
2.900000 0.400000 0.000000
2.900000 0.500000 0.000000
2.900000 0.600000 0.000000
2.900000 0.700000 0.000000
2.900000 0.800000 0.000000
2.900000 0.900000 0.000000
2.900000 1.000000 0.000000
2.900000 1.100000 0.000000
2.900000 1.200000 0.000000
2.900000 1.300000 0.000000
2.900000 1.400000 0.000000
2.900000 1.500000 0.000000
2.900000 1.600000 0.000000
2.900000 1.700000 0.000000
2.900000 1.800000 0.000000
2.900000 1.900000 0.000000
